,level_0,level_1,cosine,euclidean,hamming,psnr,ssim
211,/home/epicra/YT8M/videos/7/Final Fantasy X Soundtrack - Yuna's Theme.mp4,720:960,0.0,0.0,0.0,46.30687302371753,0.9982145355154523
212,/home/epicra/YT8M/videos/7/Fruits déguisés pour Noël par Mamy Monica.mp4,240:426,0.16945929551620703,11.358257327083043,0.5853333333333333,38.17370478709131,0.9610664595835253
213,/home/epicra/YT8M/videos/7/Fruits déguisés pour Noël par Mamy Monica.mp4,360:640,0.10242202789669223,7.161445782341378,0.37933333333333324,39.51803758861498,0.9660878040528451
214,/home/epicra/YT8M/videos/7/Fruits déguisés pour Noël par Mamy Monica.mp4,480:854,0.109234492309683,7.704343871448781,0.42199999999999993,41.730542347763645,0.9773730582615023
215,/home/epicra/YT8M/videos/7/Fruits déguisés pour Noël par Mamy Monica.mp4,720:1280,0.07055605459846674,4.921508367808599,0.26266666666666666,43.24594659687906,0.982228392229413
216,/home/epicra/YT8M/videos/7/Full-Body Stretching Tips  - Sitting Ab Exercises.mp4,240:426,0.15413487403806417,12.25032968790378,0.5631944444444444,40.75666083212702,0.9738389712904504
217,/home/epicra/YT8M/videos/7/Full-Body Stretching Tips  - Sitting Ab Exercises.mp4,360:640,0.15930571485646097,12.34033057281207,0.6451388888888888,41.70103265914728,0.972282826719319
218,/home/epicra/YT8M/videos/7/Full-Body Stretching Tips  - Sitting Ab Exercises.mp4,480:854,0.11957030091762443,9.528067311110615,0.4923611111111111,43.87122319404582,0.9793546092871978
219,/home/epicra/YT8M/videos/7/Full-Body Stretching Tips  - Sitting Ab Exercises.mp4,720:1280,0.13447678293226187,11.043862233626953,0.5187499999999999,44.875372072440484,0.98119862906458
220,/home/epicra/YT8M/videos/7/GE U36B Seaboard System.mp4,240:426,0.21099973190545457,12.499814792415286,0.7550000000000002,34.41894101841206,0.9034219295118542
221,/home/epicra/YT8M/videos/7/GE U36B Seaboard System.mp4,360:640,0.233974522214834,13.497200776649386,0.7866666666666667,35.478593247565115,0.9296710310758686
222,/home/epicra/YT8M/videos/7/GE U36B Seaboard System.mp4,480:854,0.171807523440783,10.710296985830755,0.6288888888888889,36.98820370211486,0.9521266774282086
223,/home/epicra/YT8M/videos/7/GE U36B Seaboard System.mp4,720:1280,0.13044538376514683,8.087542281401543,0.43388888888888894,38.75776215586768,0.9662645192732278
