,level_0,level_1,temporal_canny-cosine,temporal_canny-euclidean,temporal_difference-cosine,temporal_difference-euclidean
1569,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/360p_flip_horizontal/Hj6H7Zi8iiQ.mp4,0.005365114878824406,3.7787971213083984,0.0014551912605378359,0.4214763035869641
1570,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/360p_rotate_90_clockwise/Hj6H7Zi8iiQ.mp4,0.0009327297634540432,4.3756023332436715,0.0016116068236681214,0.48492715075965603
1571,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/360p_rotate_90_counterclockwise/Hj6H7Zi8iiQ.mp4,0.0014389932174936337,5.238991385149997,0.001675609772755271,0.46128526967736366
1572,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/240p/Hj6H7Zi8iiQ.mp4,0.0003304047026120305,0.49041249119640645,0.0016789075592636982,0.4703401230829171
1573,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/240p_watermark/Hj6H7Zi8iiQ.mp4,0.0007369506207987042,1.1532019095131318,0.001934344006290445,0.4799301483015924
1574,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/240p_flip_vertical/Hj6H7Zi8iiQ.mp4,0.0011430427078901184,3.8180031714186122,0.001742606796186319,0.5322729674520731
1575,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/240p_flip_horizontal/Hj6H7Zi8iiQ.mp4,0.0025320674019685407,3.9838126737402795,0.00154826884466297,0.44389359878951284
1576,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/240p_rotate_90_clockwise/Hj6H7Zi8iiQ.mp4,0.001307125276397758,4.155315075376473,0.0017887978924887582,0.520014700191392
1577,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/240p_rotate_90_counterclockwise/Hj6H7Zi8iiQ.mp4,0.0011721871217734714,4.492117978744602,0.0014519400733880028,0.43790566215010746
1578,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/144p/Hj6H7Zi8iiQ.mp4,0.0006116338447378356,0.686005090796336,0.0026727307905723974,0.5928530239601589
1579,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/144p_watermark/Hj6H7Zi8iiQ.mp4,0.0011317913641660793,1.5794155630638,0.0025894754864603797,0.5580320149029501
1580,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/144p_flip_vertical/Hj6H7Zi8iiQ.mp4,0.0022213356711839882,4.191702372329509,0.0027553875393622196,0.6719432755688017
1581,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/144p_flip_horizontal/Hj6H7Zi8iiQ.mp4,0.0013853028232567732,4.406104756962521,0.002447155269415746,0.5696154719195303
1582,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/144p_rotate_90_clockwise/Hj6H7Zi8iiQ.mp4,0.0011066624702544825,3.907203988142808,0.002995814954542819,0.6652893704073849
1583,../data/1080p/Hj6H7Zi8iiQ.mp4,../data/144p_rotate_90_counterclockwise/Hj6H7Zi8iiQ.mp4,0.0010053589347912562,3.9706546806753527,0.0024392130768630116,0.5808534417457768
1584,../data/1080p/I2ui_tQBSfc.mp4,../data/1080p/I2ui_tQBSfc.mp4,0.0,0.0,0.0,0.0
1585,../data/1080p/I2ui_tQBSfc.mp4,../data/1080p_watermark/I2ui_tQBSfc.mp4,0.00030262817476689463,0.518168215373759,7.736871653563071e-06,0.07717151880991428
1586,../data/1080p/I2ui_tQBSfc.mp4,../data/1080p_flip_vertical/I2ui_tQBSfc.mp4,0.0013266040069342955,1.6335537043605541,1.3379328883456054e-05,0.049303759476785496
1587,../data/1080p/I2ui_tQBSfc.mp4,../data/1080p_flip_horizontal/I2ui_tQBSfc.mp4,0.001523346190342334,1.7260618985063032,2.550054358452236e-06,0.022538891775549182
1588,../data/1080p/I2ui_tQBSfc.mp4,../data/1080p_rotate_90_clockwise/I2ui_tQBSfc.mp4,0.0005235323433524508,0.6813740458702264,1.6005611815472776e-05,0.05413349113759015
1589,../data/1080p/I2ui_tQBSfc.mp4,../data/1080p_rotate_90_counterclockwise/I2ui_tQBSfc.mp4,0.0005246974695669593,0.6813163180482795,3.775057364818757e-06,0.026803820853710046
1590,../data/1080p/I2ui_tQBSfc.mp4,../data/720p/I2ui_tQBSfc.mp4,3.52787330468729e-05,0.1513570529271108,5.2628064587612045e-05,0.12129817776426176
1591,../data/1080p/I2ui_tQBSfc.mp4,../data/720p_watermark/I2ui_tQBSfc.mp4,0.00030330588804938774,0.48913921262658977,6.384683513926959e-05,0.11094754577561931
1592,../data/1080p/I2ui_tQBSfc.mp4,../data/720p_flip_vertical/I2ui_tQBSfc.mp4,0.0010320035584905352,1.3280255218898536,5.131765933996668e-05,0.11190867739319696
1593,../data/1080p/I2ui_tQBSfc.mp4,../data/720p_flip_horizontal/I2ui_tQBSfc.mp4,0.001045870649173719,1.353879822480123,4.5691806335734775e-05,0.10706066451523638
1594,../data/1080p/I2ui_tQBSfc.mp4,../data/720p_rotate_90_clockwise/I2ui_tQBSfc.mp4,0.000525088105736482,0.8648301839841277,5.048368280657911e-05,0.11651604365260468
1595,../data/1080p/I2ui_tQBSfc.mp4,../data/720p_rotate_90_counterclockwise/I2ui_tQBSfc.mp4,0.0005478830979142035,0.8792487556102765,4.759483827376787e-05,0.11521591917498278
1596,../data/1080p/I2ui_tQBSfc.mp4,../data/480p/I2ui_tQBSfc.mp4,1.7721437199691437e-05,0.10412411130921531,0.00010887115318458651,0.16980296240962475
1597,../data/1080p/I2ui_tQBSfc.mp4,../data/480p_watermark/I2ui_tQBSfc.mp4,0.00021452960343881777,0.42451862429886134,0.00012089297749606764,0.16494489699176612
1598,../data/1080p/I2ui_tQBSfc.mp4,../data/480p_flip_vertical/I2ui_tQBSfc.mp4,0.00036471604319321393,0.8110987577524524,9.162415975039195e-05,0.15211972335109927
1599,../data/1080p/I2ui_tQBSfc.mp4,../data/480p_flip_horizontal/I2ui_tQBSfc.mp4,0.0003730666259236237,0.8196121789137311,9.244047005796396e-05,0.15035004303100538
1600,../data/1080p/I2ui_tQBSfc.mp4,../data/480p_rotate_90_clockwise/I2ui_tQBSfc.mp4,0.0004975178779375033,0.8059119981144306,8.968644405082937e-05,0.16127577749738783
1601,../data/1080p/I2ui_tQBSfc.mp4,../data/480p_rotate_90_counterclockwise/I2ui_tQBSfc.mp4,0.0005048825852412842,0.8105804036171314,7.858366197577293e-05,0.15053050817434066
1602,../data/1080p/I2ui_tQBSfc.mp4,../data/360p/I2ui_tQBSfc.mp4,1.0067188733531296e-05,0.07746614860914539,0.0001310264891035695,0.1854882499915991
1603,../data/1080p/I2ui_tQBSfc.mp4,../data/360p_watermark/I2ui_tQBSfc.mp4,0.00020119860684209012,0.4101137397018161,0.0002068799205572347,0.2133604360616287
1604,../data/1080p/I2ui_tQBSfc.mp4,../data/360p_flip_vertical/I2ui_tQBSfc.mp4,0.000490009513762657,0.7475892634423024,0.000194724449349315,0.20595803207509492
1605,../data/1080p/I2ui_tQBSfc.mp4,../data/360p_flip_horizontal/I2ui_tQBSfc.mp4,0.0004927147216678973,0.7455158325776432,0.0001679920124172396,0.19168787113774483
1606,../data/1080p/I2ui_tQBSfc.mp4,../data/360p_rotate_90_clockwise/I2ui_tQBSfc.mp4,0.0005389554643616679,0.7572513004386451,0.00017476021936102537,0.20530518039190543
1607,../data/1080p/I2ui_tQBSfc.mp4,../data/360p_rotate_90_counterclockwise/I2ui_tQBSfc.mp4,0.0005424962715201431,0.7573866733083517,0.00014196207067329603,0.1869130667710469
1608,../data/1080p/I2ui_tQBSfc.mp4,../data/240p/I2ui_tQBSfc.mp4,1.547753344299796e-05,0.10138122884466323,0.00046232823167813297,0.30189191677930366
1609,../data/1080p/I2ui_tQBSfc.mp4,../data/240p_watermark/I2ui_tQBSfc.mp4,0.00017829763518895092,0.3986865562627946,0.0005156055458789277,0.32236609674138506
1610,../data/1080p/I2ui_tQBSfc.mp4,../data/240p_flip_vertical/I2ui_tQBSfc.mp4,0.0003400850689876389,0.6051024336827402,0.0004295476117972541,0.2931788318875693
1611,../data/1080p/I2ui_tQBSfc.mp4,../data/240p_flip_horizontal/I2ui_tQBSfc.mp4,0.0003602940515492481,0.6127409567916964,0.0004966010978725288,0.303664411328225
1612,../data/1080p/I2ui_tQBSfc.mp4,../data/240p_rotate_90_clockwise/I2ui_tQBSfc.mp4,0.0006132652577277575,0.7568059507749496,0.0004204761061720186,0.3015302182467268
1613,../data/1080p/I2ui_tQBSfc.mp4,../data/240p_rotate_90_counterclockwise/I2ui_tQBSfc.mp4,0.000615664558122786,0.7588833560832287,0.00042691992304977333,0.2896371135437347
1614,../data/1080p/I2ui_tQBSfc.mp4,../data/144p/I2ui_tQBSfc.mp4,2.185312023295083e-05,0.1256314652621914,0.0011176360224551818,0.47942917361193116
1615,../data/1080p/I2ui_tQBSfc.mp4,../data/144p_watermark/I2ui_tQBSfc.mp4,0.00019238248019803894,0.42846942832754714,0.0011146484620661035,0.5075209384130209
1616,../data/1080p/I2ui_tQBSfc.mp4,../data/144p_flip_vertical/I2ui_tQBSfc.mp4,0.0004725295008972674,0.6913763447212738,0.0008106484136977121,0.4207432570525515
1617,../data/1080p/I2ui_tQBSfc.mp4,../data/144p_flip_horizontal/I2ui_tQBSfc.mp4,0.0004880281152050969,0.6943040767549824,0.001179729847162414,0.4881290810067468
1618,../data/1080p/I2ui_tQBSfc.mp4,../data/144p_rotate_90_clockwise/I2ui_tQBSfc.mp4,0.0005151247234058687,0.7210417096565014,0.0010267857650680945,0.47390750291811556
1619,../data/1080p/I2ui_tQBSfc.mp4,../data/144p_rotate_90_counterclockwise/I2ui_tQBSfc.mp4,0.0005176095983133733,0.7225624261638457,0.0010608087637983266,0.471828554424587
1620,../data/1080p/I4g54VUPGRs.mp4,../data/1080p/I4g54VUPGRs.mp4,0.0,0.0,0.0,0.0
1621,../data/1080p/I4g54VUPGRs.mp4,../data/1080p_watermark/I4g54VUPGRs.mp4,0.011577641192166976,3.268976265925346,0.0002917902180821219,0.4151780530822993
1622,../data/1080p/I4g54VUPGRs.mp4,../data/1080p_flip_vertical/I4g54VUPGRs.mp4,0.01106125984220907,3.656669747769212,0.000758733423137814,0.48712210829191593
1623,../data/1080p/I4g54VUPGRs.mp4,../data/1080p_flip_horizontal/I4g54VUPGRs.mp4,0.009482410317066314,3.8354195322049325,0.000307368887101922,0.3243302624728023
1624,../data/1080p/I4g54VUPGRs.mp4,../data/1080p_rotate_90_clockwise/I4g54VUPGRs.mp4,0.004744835234456457,2.509242516503807,0.0008951228940404787,0.5246331373768286
1625,../data/1080p/I4g54VUPGRs.mp4,../data/1080p_rotate_90_counterclockwise/I4g54VUPGRs.mp4,0.0047258824077701655,2.5097456592023932,0.00044241459556282337,0.38131568831398294
1626,../data/1080p/I4g54VUPGRs.mp4,../data/720p/I4g54VUPGRs.mp4,0.01290275476912739,3.538531334359899,0.0020811239936232573,0.778258911065433
1627,../data/1080p/I4g54VUPGRs.mp4,../data/720p_watermark/I4g54VUPGRs.mp4,0.013072257832720036,3.4737069920468104,0.0017340775012162357,0.7664919934312343
1628,../data/1080p/I4g54VUPGRs.mp4,../data/720p_flip_vertical/I4g54VUPGRs.mp4,0.012952991375274947,4.117697282262352,0.002344342887326545,0.8301971704927745
1629,../data/1080p/I4g54VUPGRs.mp4,../data/720p_flip_horizontal/I4g54VUPGRs.mp4,0.01109831349918422,4.398829210921934,0.002352322336521828,0.8325802398800095
1630,../data/1080p/I4g54VUPGRs.mp4,../data/720p_rotate_90_clockwise/I4g54VUPGRs.mp4,0.008300971242248378,3.7599120771379644,0.0025709589199381933,0.867368428950258
1631,../data/1080p/I4g54VUPGRs.mp4,../data/720p_rotate_90_counterclockwise/I4g54VUPGRs.mp4,0.008318248467256817,3.766903271327358,0.0023636310746254496,0.8331712511352429
1632,../data/1080p/I4g54VUPGRs.mp4,../data/480p/I4g54VUPGRs.mp4,0.013909711777362666,3.6653229790068798,0.003284633314637797,0.9771309908996997
1633,../data/1080p/I4g54VUPGRs.mp4,../data/480p_watermark/I4g54VUPGRs.mp4,0.01346122887709722,3.543978477423955,0.004311660530181394,1.1502377712100569
1634,../data/1080p/I4g54VUPGRs.mp4,../data/480p_flip_vertical/I4g54VUPGRs.mp4,0.013726650034888932,4.305512368864283,0.004595665432556517,1.1564202278158935
1635,../data/1080p/I4g54VUPGRs.mp4,../data/480p_flip_horizontal/I4g54VUPGRs.mp4,0.01230138770807887,4.756443559881312,0.003912128727693531,1.0674426726175197
1636,../data/1080p/I4g54VUPGRs.mp4,../data/480p_rotate_90_clockwise/I4g54VUPGRs.mp4,0.013151245449860904,5.14551699800799,0.004503407469957699,1.1447009227305263
1637,../data/1080p/I4g54VUPGRs.mp4,../data/480p_rotate_90_counterclockwise/I4g54VUPGRs.mp4,0.013073750047373878,5.160075466794394,0.0040387154962299165,1.0847011445266648
1638,../data/1080p/I4g54VUPGRs.mp4,../data/360p/I4g54VUPGRs.mp4,0.01571522151407856,3.886080069188732,0.0063744540607028055,1.36458349063729
1639,../data/1080p/I4g54VUPGRs.mp4,../data/360p_watermark/I4g54VUPGRs.mp4,0.01595378917574375,3.898122534221476,0.005574451524295809,1.357047234432773
1640,../data/1080p/I4g54VUPGRs.mp4,../data/360p_flip_vertical/I4g54VUPGRs.mp4,0.01512333325811499,4.557661849809083,0.005758393135750772,1.3059247131868092
1641,../data/1080p/I4g54VUPGRs.mp4,../data/360p_flip_horizontal/I4g54VUPGRs.mp4,0.014505106657354716,5.103107878810569,0.005984370012118934,1.3342841609160485
1642,../data/1080p/I4g54VUPGRs.mp4,../data/360p_rotate_90_clockwise/I4g54VUPGRs.mp4,0.016189912799512873,5.676019925327181,0.00582802533194926,1.315639506180564
1643,../data/1080p/I4g54VUPGRs.mp4,../data/360p_rotate_90_counterclockwise/I4g54VUPGRs.mp4,0.01592243283353112,5.6949554055797265,0.006333922777159051,1.369929956214607
1644,../data/1080p/I4g54VUPGRs.mp4,../data/240p/I4g54VUPGRs.mp4,0.019829781107874922,4.541742962003449,0.007470139989561142,1.4966256065786272
1645,../data/1080p/I4g54VUPGRs.mp4,../data/240p_watermark/I4g54VUPGRs.mp4,0.020478097883746216,4.626381135789865,0.007114363142890268,1.5673132545641641
1646,../data/1080p/I4g54VUPGRs.mp4,../data/240p_flip_vertical/I4g54VUPGRs.mp4,0.021320167774907195,5.942213560910665,0.007007974200193834,1.465102382231111
1647,../data/1080p/I4g54VUPGRs.mp4,../data/240p_flip_horizontal/I4g54VUPGRs.mp4,0.022161954477527668,6.660832818119625,0.007183613914914622,1.4844031200940773
1648,../data/1080p/I4g54VUPGRs.mp4,../data/240p_rotate_90_clockwise/I4g54VUPGRs.mp4,0.0194494286255521,6.38475891185259,0.006875324574937003,1.4518099844503847
1649,../data/1080p/I4g54VUPGRs.mp4,../data/240p_rotate_90_counterclockwise/I4g54VUPGRs.mp4,0.019132082213377255,6.532372415644715,0.007074496022805854,1.4658584942944688
1650,../data/1080p/I4g54VUPGRs.mp4,../data/144p/I4g54VUPGRs.mp4,0.029371626541032758,5.688103021169814,0.008342574593153462,1.6592513910915911
1651,../data/1080p/I4g54VUPGRs.mp4,../data/144p_watermark/I4g54VUPGRs.mp4,0.029381450454112,5.699863466711112,0.008837487354012241,1.8806899471045049
1652,../data/1080p/I4g54VUPGRs.mp4,../data/144p_flip_vertical/I4g54VUPGRs.mp4,0.028746785635608618,7.43142122549039,0.00993429703385118,1.7917029174103682
1653,../data/1080p/I4g54VUPGRs.mp4,../data/144p_flip_horizontal/I4g54VUPGRs.mp4,0.02953138401779354,7.631442082666503,0.00894269898870026,1.723006019276394
1654,../data/1080p/I4g54VUPGRs.mp4,../data/144p_rotate_90_clockwise/I4g54VUPGRs.mp4,0.0271756034307572,7.657648386756649,0.009330289852763407,1.747789693673423
1655,../data/1080p/I4g54VUPGRs.mp4,../data/144p_rotate_90_counterclockwise/I4g54VUPGRs.mp4,0.02561518953865205,7.925088575960382,0.009309736420984427,1.7431259380114676
1656,../data/1080p/K0ibgXd5jIc.mp4,../data/1080p/K0ibgXd5jIc.mp4,0.0,0.0,0.0,0.0
1657,../data/1080p/K0ibgXd5jIc.mp4,../data/1080p_watermark/K0ibgXd5jIc.mp4,0.001453711657671608,1.6568562303804846,0.00021371800248937145,0.15104547625864118
1658,../data/1080p/K0ibgXd5jIc.mp4,../data/1080p_flip_vertical/K0ibgXd5jIc.mp4,0.0031585562416577284,5.781409895138956,0.0007795735885817168,0.26924217641701864
1659,../data/1080p/K0ibgXd5jIc.mp4,../data/1080p_flip_horizontal/K0ibgXd5jIc.mp4,0.001047177459023052,3.8762313864291866,0.00018076919666365487,0.1372183699075662
1660,../data/1080p/K0ibgXd5jIc.mp4,../data/1080p_rotate_90_clockwise/K0ibgXd5jIc.mp4,0.0010422215214848096,3.4809996127192098,0.0007694068823688172,0.2665540055323537
1661,../data/1080p/K0ibgXd5jIc.mp4,../data/1080p_rotate_90_counterclockwise/K0ibgXd5jIc.mp4,0.0010874228972834743,3.5156172274634763,0.0003307452766547758,0.17596249082765927
1662,../data/1080p/K0ibgXd5jIc.mp4,../data/720p/K0ibgXd5jIc.mp4,0.0016453255272347311,1.89722955502411,0.0021700523294442275,0.44757941041681715
1663,../data/1080p/K0ibgXd5jIc.mp4,../data/720p_watermark/K0ibgXd5jIc.mp4,0.0017621850044828857,1.9950908805370209,0.0026932982531391314,0.5217696211188523
1664,../data/1080p/K0ibgXd5jIc.mp4,../data/720p_flip_vertical/K0ibgXd5jIc.mp4,0.0018729048610266474,5.181823469325118,0.0025060060060978495,0.4817520602302289
1665,../data/1080p/K0ibgXd5jIc.mp4,../data/720p_flip_horizontal/K0ibgXd5jIc.mp4,0.001295990236512945,3.7435863792501487,0.0026318500659507915,0.4927209663752307
1666,../data/1080p/K0ibgXd5jIc.mp4,../data/720p_rotate_90_clockwise/K0ibgXd5jIc.mp4,0.001371319555602546,4.680014011242678,0.0025604460817151287,0.4921672656057887
1667,../data/1080p/K0ibgXd5jIc.mp4,../data/720p_rotate_90_counterclockwise/K0ibgXd5jIc.mp4,0.0015240199510029306,4.702139162439766,0.0026874245837309463,0.5009083399011957
1668,../data/1080p/K0ibgXd5jIc.mp4,../data/480p/K0ibgXd5jIc.mp4,0.0022162933015025255,2.220412244726963,0.003853591855489613,0.6114909416436011
1669,../data/1080p/K0ibgXd5jIc.mp4,../data/480p_watermark/K0ibgXd5jIc.mp4,0.0021236926117271793,2.2522171754672695,0.004931925337067655,0.7410172456453246
1670,../data/1080p/K0ibgXd5jIc.mp4,../data/480p_flip_vertical/K0ibgXd5jIc.mp4,0.0022705379805366688,5.353819026371943,0.004415285050401896,0.6600374818606165
1671,../data/1080p/K0ibgXd5jIc.mp4,../data/480p_flip_horizontal/K0ibgXd5jIc.mp4,0.001706668192695382,4.008437311784361,0.004743761484828801,0.6775183253151671
1672,../data/1080p/K0ibgXd5jIc.mp4,../data/480p_rotate_90_clockwise/K0ibgXd5jIc.mp4,0.001620420687426849,5.074630212027104,0.004906274931365862,0.7101711632821996
1673,../data/1080p/K0ibgXd5jIc.mp4,../data/480p_rotate_90_counterclockwise/K0ibgXd5jIc.mp4,0.0017340549754710777,5.1403906839718445,0.004446196164645366,0.6690977804114224
1674,../data/1080p/K0ibgXd5jIc.mp4,../data/360p/K0ibgXd5jIc.mp4,0.0019041822149308274,2.0548783701756097,0.00685684899526684,0.912833533458032
1675,../data/1080p/K0ibgXd5jIc.mp4,../data/360p_watermark/K0ibgXd5jIc.mp4,0.0018730042234189614,2.090898770028146,0.006134081005845116,0.9463086311923947
1676,../data/1080p/K0ibgXd5jIc.mp4,../data/360p_flip_vertical/K0ibgXd5jIc.mp4,0.001966782083037022,5.140287580008268,0.005670679654714683,0.8589585863308612
1677,../data/1080p/K0ibgXd5jIc.mp4,../data/360p_flip_horizontal/K0ibgXd5jIc.mp4,0.001561372044166176,3.7774757179375777,0.005914328615983178,0.8468894948623509
1678,../data/1080p/K0ibgXd5jIc.mp4,../data/360p_rotate_90_clockwise/K0ibgXd5jIc.mp4,0.0019680512543962525,5.144060033370134,0.00643337868297067,0.9452805237071589
1679,../data/1080p/K0ibgXd5jIc.mp4,../data/360p_rotate_90_counterclockwise/K0ibgXd5jIc.mp4,0.002159192493791262,5.238374851862749,0.00613449672262345,0.8817332740562004
1680,../data/1080p/K0ibgXd5jIc.mp4,../data/240p/K0ibgXd5jIc.mp4,0.002787745826676624,2.527344764838503,0.019434288774094366,1.6920541829815958
1681,../data/1080p/K0ibgXd5jIc.mp4,../data/240p_watermark/K0ibgXd5jIc.mp4,0.002797551065609416,2.5245888110856205,0.019451842342117165,1.7359912138545024
1682,../data/1080p/K0ibgXd5jIc.mp4,../data/240p_flip_vertical/K0ibgXd5jIc.mp4,0.0025718257393690935,5.667965354523987,0.019323658616353878,1.663803915747671
1683,../data/1080p/K0ibgXd5jIc.mp4,../data/240p_flip_horizontal/K0ibgXd5jIc.mp4,0.0021744750104251143,4.243416752852673,0.018959096456721336,1.6528307113012357
1684,../data/1080p/K0ibgXd5jIc.mp4,../data/240p_rotate_90_clockwise/K0ibgXd5jIc.mp4,0.0022239118853321083,5.625935261973935,0.019445995073197997,1.7093425667761193
1685,../data/1080p/K0ibgXd5jIc.mp4,../data/240p_rotate_90_counterclockwise/K0ibgXd5jIc.mp4,0.0023898327071779635,5.741155646186909,0.019542461915412868,1.7171744068601387
1686,../data/1080p/K0ibgXd5jIc.mp4,../data/144p/K0ibgXd5jIc.mp4,0.004874501484195215,3.5267023512759383,0.037799280990851836,2.3186397122790754
1687,../data/1080p/K0ibgXd5jIc.mp4,../data/144p_watermark/K0ibgXd5jIc.mp4,0.004921422886188798,3.535289176567247,0.03838495961997579,2.3535012496719703
1688,../data/1080p/K0ibgXd5jIc.mp4,../data/144p_flip_vertical/K0ibgXd5jIc.mp4,0.004873849358594806,6.898133856477833,0.03237306707301402,2.161403489283961
1689,../data/1080p/K0ibgXd5jIc.mp4,../data/144p_flip_horizontal/K0ibgXd5jIc.mp4,0.0038523741966672853,5.315058582636617,0.03474557688049895,2.2124480815987733
1690,../data/1080p/K0ibgXd5jIc.mp4,../data/144p_rotate_90_clockwise/K0ibgXd5jIc.mp4,0.004686861220605354,6.616779324604,0.03677866438851107,2.271767759153129
1691,../data/1080p/K0ibgXd5jIc.mp4,../data/144p_rotate_90_counterclockwise/K0ibgXd5jIc.mp4,0.0047969018885327674,6.664359796523823,0.03360975575187719,2.188737984185684
1692,../data/1080p/K9w2TQRp-ic.mp4,../data/1080p/K9w2TQRp-ic.mp4,0.0,0.0,0.0,0.0
1693,../data/1080p/K9w2TQRp-ic.mp4,../data/1080p_watermark/K9w2TQRp-ic.mp4,0.013301987089096912,4.253368521211197,0.0001108861473405609,0.14855398951880527
1694,../data/1080p/K9w2TQRp-ic.mp4,../data/1080p_flip_vertical/K9w2TQRp-ic.mp4,0.015459158072296586,4.859046354325002,0.000182309769433453,0.14232281449154421
1695,../data/1080p/K9w2TQRp-ic.mp4,../data/1080p_flip_horizontal/K9w2TQRp-ic.mp4,0.011308427933217291,4.7982229868753175,3.732799604672099e-05,0.06539937658020342
1696,../data/1080p/K9w2TQRp-ic.mp4,../data/1080p_rotate_90_clockwise/K9w2TQRp-ic.mp4,0.030740652684783654,8.237197044094952,0.00018808082328503062,0.14442763617278928
1697,../data/1080p/K9w2TQRp-ic.mp4,../data/1080p_rotate_90_counterclockwise/K9w2TQRp-ic.mp4,0.030538404963733168,8.1745815497099,5.3974792435185215e-05,0.0795468427117324
1698,../data/1080p/K9w2TQRp-ic.mp4,../data/720p/K9w2TQRp-ic.mp4,0.012477632579626974,2.6246672627568124,0.0006853873290542101,0.27288644954893937
1699,../data/1080p/K9w2TQRp-ic.mp4,../data/720p_watermark/K9w2TQRp-ic.mp4,0.019412061570521777,4.890989784056792,0.0007562850215999672,0.29889680477900243
1700,../data/1080p/K9w2TQRp-ic.mp4,../data/720p_flip_vertical/K9w2TQRp-ic.mp4,0.021857555761940928,5.478582522374727,0.0005637202681123554,0.24744532355097507
1701,../data/1080p/K9w2TQRp-ic.mp4,../data/720p_flip_horizontal/K9w2TQRp-ic.mp4,0.01555948703141441,5.326795496358034,0.0005122933300157895,0.23588714103096187
1702,../data/1080p/K9w2TQRp-ic.mp4,../data/720p_rotate_90_clockwise/K9w2TQRp-ic.mp4,0.025575191432992694,7.933467365659022,0.0006770782071710002,0.2712003456512401
1703,../data/1080p/K9w2TQRp-ic.mp4,../data/720p_rotate_90_counterclockwise/K9w2TQRp-ic.mp4,0.025564458475638818,7.917728953564513,0.00057476297943726,0.24985030807243683
1704,../data/1080p/K9w2TQRp-ic.mp4,../data/480p/K9w2TQRp-ic.mp4,0.03323824029890321,4.383220862357303,0.0015823303033075664,0.41446466961713996
1705,../data/1080p/K9w2TQRp-ic.mp4,../data/480p_watermark/K9w2TQRp-ic.mp4,0.04224052271383949,6.589926046318415,0.0018443522812768842,0.46050618921252445
1706,../data/1080p/K9w2TQRp-ic.mp4,../data/480p_flip_vertical/K9w2TQRp-ic.mp4,0.047170306161908315,7.266746917996566,0.0014866787517102686,0.4018833847936577
1707,../data/1080p/K9w2TQRp-ic.mp4,../data/480p_flip_horizontal/K9w2TQRp-ic.mp4,0.03461299765475201,6.783425855239931,0.0013133181603703914,0.3785991614506315
1708,../data/1080p/K9w2TQRp-ic.mp4,../data/480p_rotate_90_clockwise/K9w2TQRp-ic.mp4,0.04022512636819331,8.806401539251604,0.0017451697803452237,0.4355259182010277
1709,../data/1080p/K9w2TQRp-ic.mp4,../data/480p_rotate_90_counterclockwise/K9w2TQRp-ic.mp4,0.04011471604749561,8.784721506425575,0.0014297319080823767,0.3944854465687807
1710,../data/1080p/K9w2TQRp-ic.mp4,../data/360p/K9w2TQRp-ic.mp4,0.01667765544349642,3.0598900231941335,0.00318538298312665,0.5943198713338216
1711,../data/1080p/K9w2TQRp-ic.mp4,../data/360p_watermark/K9w2TQRp-ic.mp4,0.024485217024934336,5.316421176512898,0.0034870017699273337,0.6520781107519851
1712,../data/1080p/K9w2TQRp-ic.mp4,../data/360p_flip_vertical/K9w2TQRp-ic.mp4,0.028339307746953257,5.824538224531628,0.002944189557810395,0.5724687562344962
1713,../data/1080p/K9w2TQRp-ic.mp4,../data/360p_flip_horizontal/K9w2TQRp-ic.mp4,0.02057768670757698,5.5759485966577955,0.0025570784589028506,0.5432713118987053
1714,../data/1080p/K9w2TQRp-ic.mp4,../data/360p_rotate_90_clockwise/K9w2TQRp-ic.mp4,0.04042849440236773,8.65667722614779,0.0038028641963726573,0.6499871433302319
1715,../data/1080p/K9w2TQRp-ic.mp4,../data/360p_rotate_90_counterclockwise/K9w2TQRp-ic.mp4,0.03993275914252192,8.60988954899859,0.0032349868130200354,0.6012641079991168
1716,../data/1080p/K9w2TQRp-ic.mp4,../data/240p/K9w2TQRp-ic.mp4,0.034674398939652296,4.484954415738662,0.007440855038480021,0.9126071722701898
1717,../data/1080p/K9w2TQRp-ic.mp4,../data/240p_watermark/K9w2TQRp-ic.mp4,0.04528800353786011,6.833485955263675,0.009637451187163304,1.0610943484856077
1718,../data/1080p/K9w2TQRp-ic.mp4,../data/240p_flip_vertical/K9w2TQRp-ic.mp4,0.052674855431184775,7.496944371835097,0.008575666077930144,0.9782176146523548
1719,../data/1080p/K9w2TQRp-ic.mp4,../data/240p_flip_horizontal/K9w2TQRp-ic.mp4,0.03914830647251211,6.921962235468873,0.008642062221534519,0.9822323407996488
1720,../data/1080p/K9w2TQRp-ic.mp4,../data/240p_rotate_90_clockwise/K9w2TQRp-ic.mp4,0.04289463184360687,8.863711257365177,0.008531792710523844,0.9688005948843599
