,size,temporal_canny-cross-correlation,temporal_canny-euclidean,temporal_canny-manhattan,temporal_canny-max,temporal_canny-mean,temporal_canny-std,temporal_cross_correlation-cosine,temporal_cross_correlation-cross-correlation,temporal_cross_correlation-euclidean,temporal_cross_correlation-manhattan,temporal_cross_correlation-max,temporal_cross_correlation-mean,temporal_cross_correlation-std,temporal_dct-cross-correlation,temporal_dct-euclidean,temporal_dct-manhattan,temporal_dct-max,temporal_dct-mean,temporal_dct-std,temporal_difference-cosine,temporal_difference-cross-correlation,temporal_difference-euclidean,temporal_difference-manhattan,temporal_difference-max,temporal_difference-mean,temporal_difference-std,temporal_histogram_distance-cross-correlation,temporal_histogram_distance-euclidean,temporal_histogram_distance-manhattan,temporal_histogram_distance-max,temporal_histogram_distance-mean,temporal_histogram_distance-std,title,variation,attack,attack_ID,dimension
5328,145358,0.0,0.7022290778973943,0.38090908151600006,0.534098307292,0.0304646923874,0.0567081632302,3.44613514733e-05,118.06848291,0.1239596058674334,14.600386043299999,0.996213793755,0.9921721605689999,0.00823719800056,0.0,17.799274952043923,0.005437255778880001,3.00454711914,1.55391854148,0.497635684175,0.012831454073099999,68.41954235,1.4290052040574566,0.11965024115700001,0.995062934028,0.714436165091,0.19285710761,0.0,2.6674904097812564,0.03758728457069999,0.362147533661,0.231972619952,0.0773489753105,../../data/1080p/w75z31IBxpc.mp4,../../data/144p_watermark/w75z31IBxpc.mp4,144p_watermark,0,144
5329,222326,0.0,0.579209089288271,0.45764794974600004,0.448893229167,0.026765426222599996,0.0458562782419,2.33577660682e-05,116.46879927,0.2432388653909709,0.653085807254,0.983942508698,0.978729440385,0.00668961361959,0.0,288.68869035096884,0.000324230129615,33.065605163600004,25.926294935900003,5.30783503126,0.011457111222299999,68.83207188,1.3497886649717692,0.11108298680199999,0.988308376736,0.718814283526,0.189742960978,0.0,12.301737887414784,0.00805907318129,2.0629197431799997,1.0511239267899999,0.408463357585,../../data/1080p/w75z31IBxpc.mp4,../../data/144p_vignette/w75z31IBxpc.mp4,144p_vignette,0,144
5330,184356,0.0,0.6294680931115205,0.327951106248,0.436333550347,0.0340271850928,0.046602738273,0.00023797465847499999,112.02314382,0.6776833783299483,0.167312270435,0.9865670204160001,0.941370990096,0.020540856121599997,0.0,607.5382834440144,0.00016158009258800002,74.5971069336,52.015808543199995,19.9012455967,0.0120933928055,67.90862479,1.4136463377968878,0.105657175941,0.993381076389,0.708367526698,0.19202761602,0.0,32.94265534966411,0.00285476929043,4.34649263416,2.9520252409500003,0.636420080388,../../data/1080p/w75z31IBxpc.mp4,../../data/144p_black_and_white/w75z31IBxpc.mp4,144p_black_and_white,0,144
5331,40400,0.0,0.6294502407776761,0.39369052831699997,0.478868272569,0.0297484553717,0.049441936455100005,1.76449620745e-05,117.72610872,0.133217740402471,3.6511959106800003,0.9948126673700001,0.989295066405,0.005877021920810001,0.0,23.95021900897775,0.00424905189492,6.0256347656199996,1.98610604711,0.935767065772,0.062187650393000005,55.00207031,3.2208201828911536,0.03817801077480001,0.996039496528,0.575889209851,0.245915543486,0.0,4.559513832069636,0.022405739913400002,0.975112828239,0.38345731524300003,0.166311047649,../../data/1080p/w75z31IBxpc.mp4,../../data/144p_low_bitrate_4/w75z31IBxpc.mp4,144p_low_bitrate_4,0,144
5332,146500,0.0,1.2559252084614407,0.112620291449,0.672064887153,0.08302012211130001,0.07976644420319999,0.0025970972435,104.3186124,1.5126609671508797,0.0730920436163,0.927405059338,0.876627025985,0.0633025472996,0.0,349.7562747222337,0.000266752297657,41.0280838013,31.510892443299998,5.91964890893,0.0136139627535,67.58321687,1.4940731715774151,0.11181005877999999,0.994032118056,0.7080661691760001,0.183841280806,0.0,1.8123519094688088,0.058279684061199995,0.296601479763,0.152593596414,0.0657041733736,../../data/1080p/w75z31IBxpc.mp4,../../data/144p_flip_vertical/w75z31IBxpc.mp4,144p_flip_vertical,0,144
5333,146613,0.0,1.4806794235026899,0.08851240383780001,0.711669921875,0.10334329044099999,0.0879988115542,0.0026192250314899996,106.32783149,1.3598103355500883,0.08567394180919999,0.9352514743799999,0.893511220688,0.0647971440702,0.0,195.18461175968898,0.00047565215758800007,24.3409175873,17.6754342167,2.77887691559,0.0123101952421,69.02908403,1.3853736085715114,0.118484234886,0.998291015625,0.7231358689309999,0.18411929078699998,0.0,1.994676013853153,0.052849133547800006,0.3265345245,0.167409967138,0.07354338145219999,../../data/1080p/w75z31IBxpc.mp4,../../data/144p_rotate_90_clockwise/w75z31IBxpc.mp4,144p_rotate_90_clockwise,0,144
5334,5277060,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.99999213,0.0,1.0,1.0,0.999999965792,5.33472759358e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.57015949,0.0,1.0,0.877224392361,0.539164166289,0.09955945103189999,0.0,0.0,1.0,0.0,0.0,0.0,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p/wM53aihC4MI.mp4,1080p,1,1080
5335,5286800,0.0,1.016009220215346,0.111338973171,0.20448133680599997,0.0867963560537,0.0379828201186,2.73706787646e-06,114.40230222,0.06106862981524432,2.4856449444799997,0.997809052467,0.994802662082,0.00232752640879,0.0,12.987730063557509,0.00753151984422,2.0831015109999997,1.16326370136,0.337060847703,0.000127222769461,33.68598779,0.17597538153463446,1.52538585675,0.866726345486,0.524910835598,0.09985529123980001,0.0,0.6986627177458613,0.154081106042,0.0677462941168,0.0651312035358,0.00159106378436,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p_watermark/wM53aihC4MI.mp4,1080p_watermark,0,1080
5336,5327674,0.0,3.9473765969429304,0.024397378658400002,0.473551432292,0.36511313028399994,0.046756374961099995,0.00021369872196599996,97.22231043,1.6683423708874854,0.0596029881755,0.872523844242,0.845411424015,0.017480489164200003,0.0,291.60913926570254,0.00032033545558599996,31.000377655,27.1541521487,1.44725385553,0.000585354357725,33.78672305,0.2375845034389473,1.08302485457,0.873806423611,0.526232025589,0.102741395691,0.0,0.02352663500837411,1.32543356856,0.00403018624804,0.00213504258909,0.000504637332,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p_flip_vertical/wM53aihC4MI.mp4,1080p_flip_vertical,0,1080
5337,5330743,0.0,3.8482595579982735,0.025056108445999998,0.470323350694,0.355742847977,0.047136215998,4.11767704482e-05,92.1415121,2.13299009260187,0.045748833536999996,0.814664065838,0.801230567435,0.0072713009308,0.0,345.9181040726627,0.000270171460747,36.5903816223,32.1943756269,2.009510419,0.000521536959209,33.81009399,0.2263382117765719,1.25485924363,0.876600477431,0.526666289251,0.10227238780799999,0.0,0.04220482013712245,1.80660360219,0.00614689969261,0.00388239255052,0.0006450822153689999,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p_rotate_90_clockwise/wM53aihC4MI.mp4,1080p_rotate_90_clockwise,0,1080
5338,2996446,0.0,1.3879940435143503,0.07633404427139999,0.21443684895799997,0.12261143191400001,0.0414590098965,5.8342393360899997e-08,112.83032264,0.2023546502240025,0.854942307552,0.981644570827,0.981133273892,0.00033514694170399997,0.0,281.29518511311744,0.000331634402816,27.0395202637,26.2292930935,0.291358239618,0.00399617830062,29.7153473,0.9418876315711958,0.127180831795,0.842637803819,0.46296374924500006,0.09776247204189999,0.0,12.785242301293204,0.00736285067133,1.32454398852,1.18971270142,0.077434113989,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p_vignette/wM53aihC4MI.mp4,1080p_vignette,0,1080
5339,2725585,0.0,1.4649364996537817,0.0723216335147,0.226616753472,0.128931489659,0.0451428756061,9.914379417439999e-08,114.52745773,0.04431994578983599,1.8958582973500002,0.997005283833,0.995890970852,0.00044347059748800006,0.0,113.53260803902106,0.0008228250121599999,11.383926391600001,10.5767411605,0.46528090473300004,0.00363909530039,28.51891177,1.1096837723942916,0.0973579404401,0.871853298611,0.441195604997,0.10688891044,0.0,28.995859654710284,0.0032289331181699996,2.8898796148900003,2.7017375504400003,0.107562362048,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p_black_and_white/wM53aihC4MI.mp4,1080p_black_and_white,0,1080
5340,1337455,0.0,1.490040695314406,0.0704530599608,0.222683376736,0.13212041440199998,0.0430170668846,4.75000705435e-10,114.9794367,0.001945083554769804,1.0209868300700002,0.9998733997339999,0.9998212228650001,3.08151232274e-05,0.0,1.0069714888880223,0.11140854739900001,0.278549194336,0.0867475824512,0.035946836034699996,0.011679723772,25.44452344,1.689435120556538,0.06245065984519999,0.862548828125,0.39336291327,0.109489905843,0.0,0.08013368811187753,5.07080890997,0.018674966508,0.0069808070026,0.00266583265978,../../data/1080p/wM53aihC4MI.mp4,../../data/1080p_low_bitrate_4/wM53aihC4MI.mp4,1080p_low_bitrate_4,0,1080
5341,2720010,0.0,1.3231276922048902,0.08139419350989999,0.228081597222,0.115529466712,0.0433143471384,1.3870282700200003e-10,114.98795497,0.001136589466895251,1.01218381654,0.999914228916,0.999895294853,1.66481019104e-05,0.0,0.7382635598470836,0.167197979358,0.205390930176,0.0607037697797,0.032472610836099994,0.0049850806310699994,32.67921882,0.643230664172412,0.220877422138,0.870578342014,0.510319246301,0.104384928683,0.0,0.04145564491016503,1.76801185694,0.00665990959065,0.00377732985623,0.0008221133847660001,../../data/1080p/wM53aihC4MI.mp4,../../data/720p/wM53aihC4MI.mp4,720p,1,720
5342,1303937,0.0,1.632800551564617,0.0633512001224,0.25778537326400003,0.145956701011,0.0433540936959,5.5364895446000006e-08,112.82472678,0.20287475732045085,0.850871618682,0.9815687537190001,0.9810846142149999,0.000326466726869,0.0,281.6067304225764,0.00033126971231,27.1516494751,26.258159007199996,0.307803690429,0.0122399246555,26.36546018,1.564828635089312,0.071097944825,0.830457899306,0.40899734865599996,0.109241811248,0.0,12.838107067822909,0.00733244136322,1.32725211653,1.1946106487200001,0.07808099760639998,../../data/1080p/wM53aihC4MI.mp4,../../data/720p_vignette/wM53aihC4MI.mp4,720p_vignette,0,720
5343,1257464,0.0,1.5956101116264227,0.0655270300777,0.25179036458299997,0.141398937575,0.04631656482390001,9.42420407268e-08,114.5204,0.04496187557482198,1.9215697638099998,0.9969325065610001,0.995829599318,0.00043234239165800003,0.0,113.50173438228461,0.0008230228278700001,11.395233154300001,10.5742011029,0.457449231326,0.0124458820484,25.386645,1.7065893528548706,0.0625886052201,0.884874131944,0.391851600242,0.112582141052,0.0,28.996559874753103,0.0032288383618600002,2.8891298233700002,2.7018165827900003,0.107218069528,../../data/1080p/wM53aihC4MI.mp4,../../data/720p_black_and_white/wM53aihC4MI.mp4,720p_black_and_white,0,720
